AAPL,MSFT,AMZN,GOOG,GOOGL,TSLA,FB,BABA,TSM,V,JNJ,JPM,WMT,NVDA,PYPL,DIS,MA,PG,UNH,HD,BAC,INTC,ASML,NFLX,CMCSA,ADBE,ABT,TM,VZ,NKE,CRM,KO,XOM,NVS,T,TMO,CSCO,LLY,AVGO,PFE,MRK,ORCL,PEP,ABBV,SHOP,CVX,DHR,ACN,QCOM,TXN,NEE,MDT,MCD,COST,SAP,TMUS,HDB,UL,UNP,HON,UPS,SNE,WFC,AMGN,AZN,NVO,BMY,PM,LIN,C,JD,LOW,SBUX,BA,SQ,SNY,RY,CHTR,MS,NOW,AMD,INTU,HSBC,TOT,RTX,BLK,TD,IBM,CAT,AMAT,GS,EL,SCHW,BUD,^GSPC,Date
66.03065491,149.4481964,1800.609985,1215.560059,1215.790039,121.5999985,169.5,197.6600037,50.48711395,170.0653992,133.6759338,90.09564972,115.2363205,245.1822357,101.6299973,104.3499985,260.6223755,113.2524109,269.0127563,205.6090851,21.49349976,49.55979538,261.5656128,346.4899902,37.05488205,305.7900085,75.84107971,122.7900009,53.47464371,83.54716492,151.2100067,50.14403534,38.66410065,81.45999908,32.33127594,294.6404114,36.67118073,133.1853943,236.8990631,30.75307083,76.53007507,45.24265671,127.3282852,80.94203949,418.3200073,77.23648071,141.0045013,161.5893707,71.3899765,102.155159,64.33447266,90.2618103,183.4523773,291.8328552,109.9132309,79.75,49.18999863,52.63523483,133.7790375,150.1839294,85.20938873,58.52999878,31.45828056,192.9698486,44.87128448,58.9894104,55.88430405,76.59676361,171.0332031,49.28474426,39.90999985,92.67235565,69.72212982,227.1699982,65.73000336,43.60223007,62.49296188,463.2099915,36.45669937,292.0899963,43.27000046,258.1663208,30.45000076,32.01167297,70.9147644,411.657135,39.95332718,111.6168365,101.1968384,51.53881454,169.7775726,177.1242981,29.74085617,47.84051514,2746.560059,09-03-2020
70.78630066,159.6680756,1891.819946,1280.390015,1275.170044,129.0659943,178.1900024,206.3899994,53.09767532,181.4640198,138.7705841,97.09579468,117.8231354,260.8057861,109.7399979,111.4599991,279.0840454,117.6337967,275.4665222,220.4977875,23.14006233,52.61037827,277.2748108,364.1300049,38.24830246,332.3800049,79.64199829,126.9899979,54.13552856,87.70912933,161.3399963,51.88447571,40.09575653,84.94999695,33.41240692,306.9607239,38.71920395,138.5532532,251.4159393,31.50914383,79.49591827,47.76979828,131.2217102,83.08732605,450.3399963,81.36304474,143.7132568,171.8788757,77.5324173,109.0407028,62.96791077,94.1301651,196.2152863,299.003479,116.3108749,84.98000336,50.68999863,53.67916107,144.5924683,158.8593597,90.72190857,60.33000183,33.97649765,201.1703644,46.52804184,60.5670929,56.14599228,79.50563812,174.0758972,53.32385635,41.79999924,102.3113708,73.69893646,231.0099945,67.23999786,44.50860214,64.27955627,476.7600098,38.4010582,312.7999878,45.38000107,267.7170105,31.67000008,34.08317566,73.37981415,450.9454041,41.72310638,118.2109604,103.5500259,55.59698868,181.115097,186.562973,32.36418152,50.64359283,2882.22998,10-03-2020
68.32785797,152.4347839,1820.859985,1215.410034,1210.900024,126.8460007,170.2400055,198.9100037,50.88649368,171.8740692,129.1299438,92.52545929,112.5511398,246.2111511,103.9000015,105.5100021,268.3312683,108.8905411,273.2824707,209.3745575,22.21877098,50.34924698,261.7935791,349.9200134,37.08422852,315.230011,76.89470673,122.7900009,52.51683044,83.43790436,154.5700073,50.48245621,38.77494049,82.13999939,32.17284012,288.6847534,35.79207611,137.4051056,235.2254944,29.30468941,76.81116486,43.9741745,126.9272003,80.54335785,422.3099976,79.49603271,138.7936707,162.5740204,73.33590698,103.575058,59.40498734,90.30088043,184.8170166,287.4356995,111.0172958,86.44999695,48.38999939,51.19130707,139.4122467,150.7046509,86.00107574,57.79000092,31.31300545,193.2422028,44.22644043,57.44149399,54.76971817,74.91713715,171.8136292,48.72829056,41.52999878,97.52137756,67.23170471,189.0800018,62.43999863,43.18761444,61.05984879,450.6499939,35.84422302,290.6300049,45.70000076,259.2384949,30.90999985,31.77229309,66.08916473,423.4072876,40.07701874,111.768425,97.91015625,51.95452881,168.8737183,171.7577972,31.86309814,48.73195267,2741.379883,11-03-2020
61.58015823,137.9781342,1676.609985,1114.910034,1111.550049,112.1100006,154.4700012,185.1000061,47.4284668,159.0841064,122.8693848,84.89857483,102.3415833,216.0828094,96.95999908,91.80999756,240.2209473,99.37640381,246.3556366,187.4427795,20.10176277,44.38452911,238.6113434,315.25,34.17892075,285,73.59599304,112.1999969,49.03996658,73.70346832,140.5899963,45.59955215,34.34140015,74.06999969,29.19974136,283.6369019,32.07279205,123.6665497,209.2232208,27.34618568,72.15888214,39.13623047,112.8306961,74.62007141,377.7799988,73.01417542,128.3570099,150.1872406,65.86668396,94.85140991,51.43458557,82.44692993,167.0274658,270.4464417,99.99639893,76.76000214,44.75,47.47415924,130.0465546,132.4892273,84.22222137,52.56999969,26.34437561,177.2789459,40.43673325,53.0061264,51.12551117,67.7951355,156.1062012,41.50395584,38.25999832,88.44297791,61.12867737,154.8399963,53.56999969,39.40785217,54.62998581,427.5400085,30.43891335,262.1199951,39.00999832,236.2255554,28.54999924,26.80068207,63.00939178,379.4425354,35.59547043,97.40537262,89.71289063,44.64981461,148.0359039,156.6639099,27.93302155,43.59132385,2480.639893,12-03-2020
68.95796967,157.5943451,1785,1219.72998,1214.27002,109.3239975,170.2799988,194,50.87674713,174.7361603,131.5694733,100.190918,112.2265549,240.5870514,110.1500015,102.5199966,268.5799866,111.3105469,268.7947083,202.2737732,23.6791153,53.04895782,254.6674347,336.2999878,38.47330093,335.5,80.40021515,116.2300034,51.88466644,75.07424164,147.7799988,47.27722549,35.20963669,79.61000061,32.12623978,299.6307983,36.36204529,136.7672424,223.9887543,29.79659462,75.00263214,47.13063431,124.6772385,81.03695679,390.8999939,79.86943054,140.8053284,163.9525146,74.50541687,103.1276932,54.55429459,86.76464081,173.8997955,292.1130676,106.8080597,85.38999939,47.66999817,48.7522316,141.6675262,146.794342,92.10003662,56.31999969,29.91829872,196.5983124,41.94467926,56.28055954,53.29653168,74.59810638,174.362381,48.96814346,39.70999908,94.90505981,68.82636261,170.1999969,57.77000046,42.15589523,61.83372879,454.1900024,36.45669937,287.6700134,43.90000153,259.3676147,29.89999962,28.74329376,64.79209137,406.5189209,41.31396484,102.2751694,96.88913727,50.37084961,174.0610809,171.4690704,33.27791977,43.86866379,2711.02002,13-03-2020
60.08673096,134.3664703,1689.150024,1084.329956,1073,89.01399994,146.0099945,178.8500061,43.73666763,151.0643158,124.5545349,85.19747162,105.0070877,196.1937103,92.72000122,95.01000214,234.4019165,105.8752975,222.3553925,162.2360535,20.03315544,43.47812653,227.3225098,298.8399963,35.25496674,286.0299988,72.53252411,108.5,48.83882904,66.34306335,124.3000031,44.14621353,31.85678291,73.13999939,29.64710236,278.8946533,32.56547928,126.9638062,179.3861084,27.49193192,68.32811737,42.0075264,110.6296387,70.50035095,322.2900085,66.73339081,127.1121826,150.1970673,63.37040329,90.93209076,49.58294678,75.63822174,146.2926025,273.6645203,96.10260773,76.52999878,43.13999939,44.00091171,123.2019882,132.9018707,85.09210968,51.68000031,25.66639328,183.5436096,37.4902916,52.18255615,49.53602219,65.30853271,156.4321899,39.51797867,35.24000168,71.39763641,57.67357635,129.6100006,41.27000046,40.0345993,57.21912384,389.1099854,30.76945305,265.4299927,38.70999908,221.8200989,28.13999939,24.21360016,55.89701462,351.010376,37.34622574,93.87145996,90.83113861,40.11653519,151.9460754,148.3303833,30.02578354,36.8461113,2386.129883,16-03-2020
62.72875214,145.4297333,1807.839966,1119.800049,1118.060059,86.04000092,149.4199982,184.8099976,47.28235626,156.9077454,133.822876,90.40420532,117.3018417,217.0418243,97.87000275,93.52999878,236.6201172,115.3796768,241.3065948,170.7726898,21.54250526,48.80933762,236.2227478,319.75,37.38747787,311.8099976,78.27328491,118.8899994,52.0187645,69.37265778,135.4199982,46.01897049,33.99965286,76.94999695,31.44587708,295.8270264,34.29470444,140.5257111,190.7949524,29.29558182,72.78430939,46.07848358,124.9413681,69.313797,355.0899963,67.68125916,131.2350769,155.2876892,67.67503357,103.2346725,54.60353851,78.35388184,144.927948,296.6744995,101.4947662,78.34999847,46.74000168,49.15223694,126.6784439,129.49263,94.60217285,55.20000076,28.6979332,202.1431427,40.60538864,54.76241302,52.42424393,69.42784119,161.8952179,38.61613846,38.34999847,72.57793427,58.05747604,124.1399994,44.72999954,42.04982758,59.64585495,393.019989,32.84991837,287.4200134,41.88000107,237.4466705,29.70000076,25.43808937,57.07113647,379.9730835,38.5926857,101.0435104,97.4336853,44.40236664,155.8856964,153.0696411,33.09124374,37.73754883,2529.189941,17-03-2020
61.1931572,139.307724,1830,1096.800049,1091.189941,72.2440033,146.9600067,180,43.22039413,147.5562744,132.2259216,80.88746643,120.5673294,202.6069946,91.45999908,88.80000305,226.7228241,114.6087799,214.4705811,153.0600891,20.376194,46.40200424,195.2400818,315.4700012,34.90280533,294.6099854,78.04680634,116.0699997,52.02833939,67.58469391,132.2400055,43.74631119,30.59137344,74.95999908,30.61638832,302.486145,35.85969925,140.4177551,160.5370636,29.47776604,69.99919128,46.48164749,118.289299,67.42480469,336.8299866,52.70693588,127.6101151,148.8284454,60.13701248,97.25357056,51.86548233,72.81509399,134.7961578,297.1673584,95.57028961,74.31999969,41.22000122,47.688797,113.3340149,117.516037,97.01634216,54.79000092,27.23543358,199.3026276,39.04784012,52.09325409,48.69281006,60.90771484,155.6023712,34.95120239,37.70000076,63.95198441,55.44892883,101.8899994,39.5,40.15995026,53.43572998,381.519989,29.89449501,278.1600037,39.11999893,223.448288,28.60000038,22.83259773,48.80922318,366.808197,36.09976196,98.10647583,97.355896,38.78031158,137.5629578,155.5587463,31.85326958,34.84532928,2398.100098,18-03-2020
60.72429276,141.5997467,1880.930054,1115.290039,1111.670044,85.52799988,153.1300049,180.8800049,43.15844345,151.3028412,124.4761581,82.24699402,118.0085678,212.7463226,93.69000244,94.93000031,225.9469452,108.1489334,217.1779022,158.4692688,20.7780304,44.7743721,212.1286926,332.0299988,35.15713882,307.5100098,73.35966492,118.2300034,51.35787201,69.86930847,139.4600067,40.80062866,31.80135727,75.55999756,29.03197861,280.3822021,36.42966461,130.6045227,185.9559937,27.71055794,69.11968994,44.31832886,114.787178,67.45326996,332.5,54.94733429,123.6764526,156.0655365,63.88144684,98.78045654,50.99383926,77.38679504,146.7736664,294.9639587,92.79042816,79.44999695,36.34000015,49.42541504,119.8043365,116.8774109,94.07437897,55.40000153,27.40008926,193.3492279,39.81173325,51.29945374,47.28746033,62.333992,152.1447449,38.03089905,37.20999908,68.72232056,60.44947052,97.70999908,40,39.15715408,54.10451126,393.0599976,30.05976486,277.6600037,39.81999969,214.3344116,29.07999992,22.79577065,51.48942566,390.3870239,35.61450195,95.06521606,100.1661072,39.78000641,146.866806,155.8275604,31.26375771,36.01410294,2409.389893,19-03-2020
56.86917877,136.2814331,1846.089966,1072.319946,1068.209961,85.5059967,149.7299957,181.3000031,43.78778076,145.9165649,117.4612045,80.5114212,112.5947037,205.5339203,86.68000031,85.98000336,210.3002777,99.95213318,204.1255035,149.6375427,19.27848434,44.66717148,214.1803284,332.8299866,32.64312363,295.3399963,66.95915985,116.4599991,49.61465454,66.99864197,139.3500061,37.35749435,30.24038506,72.41999817,26.51556206,277.9162598,34.39130783,120.1141586,186.9480133,26.42614555,69.73534393,44.88866425,101.6689377,65.32698059,346.0599976,56.86220932,123.2980118,147.6370392,59.86183167,94.91947937,47.2142334,75.66752625,145.7821045,280.6612549,92.95800781,74.55000305,35.77999878,46.02046585,116.0521393,110.5305023,91.34744263,53.06000137,25.66639328,183.1253357,39.10736084,49.07680511,46.90947723,58.35095215,149.4675751,36.51504135,37.65999985,65.26997375,57.12233734,95.01000214,38.09000015,36.65981293,52.07905579,371.7000122,28.84453964,254.6999969,39.61000061,200.3856659,28.80999947,23.40341187,50.73331451,348.4953003,35.11972809,90.37543488,92.86344147,37.60245132,135.9812164,150.3415985,30.21246338,39.91661835,2304.919922,20-03-2020
55.66104126,134.9220886,1902.829956,1056.619995,1054.130005,86.85800171,148.1000061,176.3399963,44.50561142,134.8955383,108.8884735,76.20140076,112.9009628,212.466629,85.26000214,85.76000214,202.2232666,95.33654785,192.5354309,159.7084656,17.72013283,48.32202148,231.0788422,360.269989,33.4256897,307.269989,61.85844421,111.0999985,48.18751907,62.37976456,140.5200043,36.63570404,29.0488739,70.66999817,24.94979477,254.8838501,33.42525864,116.8267288,188.1637268,25.95245934,64.88826752,43.45300674,102.8917389,61.22624207,375.3900146,51.91226196,120.888031,141.483017,61.45395279,95.73642731,44.72979355,71.23257446,134.599823,275.9355774,96.92079926,75.69999695,29.95999908,43.53260803,112.3097992,102.0417557,89.82270813,52.90000153,24.45571518,180.8684845,38.47243881,50.01944733,44.97106934,57.29072571,148.1833191,33.95341873,38.61000061,66.6863327,55.66548538,105.6200027,40.00999832,37.19013596,47.39757919,381.7799988,27.03628731,255.3200073,41.63999939,193.3169708,28.12999916,26.51527405,46.07369614,321.6743774,32.18911362,89.7880249,89.31420898,39.76020432,132.6015778,143.7504578,28.00179672,41.40235138,2237.399902,23-03-2020
61.24525833,147.1859436,1940.099976,1134.459961,1130.01001,101,160.9799957,185.75,48.05544281,153.5686646,116.7656021,85.26496887,113.6419067,248.9183044,97.29000092,98.12000275,235.8144379,100.7718048,217.1779022,181.6697388,20.61141396,51.07047272,257.898468,357.3200073,33.88545227,310,68.62329865,116.3499985,47.88101578,71.84599304,153.6399994,38.47919464,32.7342453,73.55999756,26.18004227,281.570282,37.2894516,120.5950012,206.9246674,27.05468559,67.47793579,47.04213715,111.3633347,64.06446838,430,63.71747208,128.6159515,154.4409027,64.33352661,102.4663696,50.85348511,78.49065399,158.9966278,275.3654175,104.4619293,78.65000153,32.99000168,46.34242249,126.9147949,117.417778,93.10675812,57,28.01026917,196.8317719,40.56570435,50.14844131,47.72360992,60.7484169,162.8139801,39.0094986,41.00999832,76.03027344,63.86519241,127.6800003,46.31000137,38.75217819,53.8465538,419.3999939,32.29577637,272,46.22000122,232.1352386,29.59000015,30.35446548,53.33360291,365.1773376,36.78484344,99.93502045,98.54221344,44.67950439,150.9046783,157.1418152,30.18298721,43.51208878,2447.330078,24-03-2020
60.90787125,145.7769928,1885.839966,1102.48999,1101.619995,107.8499985,156.2100067,188.5599976,48.18327713,160.7735596,116.9811325,88.44686127,108.0798569,245.36203,95.70999908,100.7300034,255.1216125,98.47866058,231.6926575,178.7585907,20.68002129,49.95939255,259.7419434,342.3900146,32.83876419,305.9100037,69.66706085,121.2900009,47.83312607,78.48129272,147.0599976,40.5860405,34.44300842,76.88999939,26.46896362,271.2371521,36.39102554,119.6627502,211.583313,27.10023117,66.66683197,45.1738205,110.0524826,64.46315765,446.6000061,66.32168579,128.7852478,149.4881439,61.99448776,96.43664551,51.77438354,84.81092834,160.007843,271.4224548,104.8858109,79.16999817,37,46.44974136,130.8935089,127.3802643,92.36393738,57.68000031,28.05869484,187.8822174,40.0597496,52.60922623,47.83021927,63.10767365,163.2980347,40.16078568,41.34999847,82.34482574,64.78064728,158.7299957,52.38999939,39.88996506,57.01849365,420.769989,33.04435349,264.6700134,44.63000107,230.9041901,29.70000076,33.25457001,59.13047028,394.3365173,39.40145874,100.2855606,101.7802734,44.27368927,152.4078217,167.0285187,33.57268143,45.15629578,2475.560059,25-03-2020
64.11302948,154.8954926,1955.48999,1161.75,1162.920044,105.6320038,163.3399963,195.3200073,49.03877258,167.8293762,124.0058746,94.60814667,108.4947815,256.9698181,100.6299973,105.3600006,261.7861328,104.7823868,252.343338,191.9865112,22.26777458,54.13079834,273.4490967,362.9899902,35.93971252,322.6700134,74.6496048,126.3399963,51.28124619,83.73589325,154.7299957,43.20009232,35.85619354,79.73999786,28.51937675,282.6884766,39.20222855,131.8410034,236.5006256,28.92210007,71.85593414,49.6381073,117.6436691,70.08269501,447.4100037,73.12906647,138.2790985,168.7083282,67.79296112,104.8004532,56.90330887,90.3745575,164.2981567,282.4780884,113.6098709,84.62999725,41.22000122,48.62540054,140.3281555,134.9945679,97.52458191,60.5,29.92798233,193.0865936,42.02404785,56.32024765,50.64091492,67.96945953,172.080368,44.15192413,42.00999832,86.66271973,68.80667114,180.5500031,56.02999878,41.4134407,58.71910858,454.1700134,34.71649933,294.730011,47.5,246.600235,30.12999916,33.26397705,64.32489777,443.9699707,40.77161026,106.9554749,107.4493256,48.69809341,162.8807678,172.2257538,33.56285095,45.85953903,2630.070068,26-03-2020
61.45860291,148.5353546,1900.099976,1110.709961,1110.26001,102.8720016,156.7899933,188.5899963,46.12811279,160.5549316,120.6649628,87.86833191,108.2576828,252.4645691,93.48000336,96.40000153,246.3383789,107.5048981,239.5577087,187.4034576,21.17006683,51.04123306,250.375885,357.1199951,33.81698227,305.8299866,73.41873932,127.2399979,50.54373169,82.67305756,146,41.75651169,34.12896347,79.27999878,27.81105042,273.8928223,37.50198364,131.605484,224.362915,28.14780617,70.0969162,48.99895096,117.8393097,68.98155975,421.6199951,65.85254669,138.1993103,160.3782806,65.44408417,97.73983765,57.11260223,88.35945892,161.0190582,274.7758789,108.7105942,81.72000122,39.31000137,48.04977417,136.9403534,128.9719238,95.3156662,59.31999969,29.32748604,192.8725739,42.1331749,56.29048157,51.16428375,66.04957581,165.3133087,42.02203369,40.15000153,85.55127716,65.30236053,162,53.34000015,40.92168427,56.34971237,439.7000122,33.06379318,274,46.58000183,228.0349884,28.87000084,33.10410309,59.72060776,426.7181396,38.53559875,102.3509598,102.5290146,44.5904274,155.5614929,159.9793854,33.02246857,42.5810318,2541.469971,27-03-2020
63.21250153,158.9834442,1963.949951,1146.819946,1146.310059,100.4260025,165.9499969,191.2700043,47.0229454,164.539978,130.3154144,90.15350342,113.7999802,265.3110657,97.02999878,99.80000305,251.9087067,112.2180557,248.2823639,192.8618164,21.60131264,54.0820694,265.6490173,370.9599915,34.71694565,318.3900146,78.1255722,125.2200012,52.4593544,84.80866241,149.8500061,43.89261627,34.63697815,81.90000153,28.17453194,284.4954834,38.95105743,135.854599,233.5245361,29.76015472,75.19806671,49.52011108,122.7500992,71.42111969,430.3800049,68.88762665,140.4331512,167.2117004,67.84209442,99.21808624,60.5745697,90.48268127,165.0639343,281.3377075,111.2933121,83.12000275,38.75999832,49.34737015,138.0728912,129.4434967,95.6284256,60.16999817,28.97881126,202.8046265,44.17683411,59.71375275,52.71500778,69.2971344,174.6587524,42.2906723,40.38999939,87.25285339,66.79858398,152.2799988,55,43.09119034,57.17136002,450.7799988,33.87070465,286.3900146,47.86000061,236.3347473,28.86000061,34.59002304,60.54434204,447.3594666,39.29679108,106.9933777,108.6259155,46.81747055,156.8190308,164.5095367,33.7298851,42.46216965,2626.649902,30-03-2020
63.08350372,156.4830475,1949.719971,1162.810059,1161.949951,104.8000031,166.8000031,194.4799957,46.99344635,160.1176605,128.4735107,86.80769348,112.2489319,263.3231812,95.73999786,96.59999847,240.2806244,107.3390121,246.4050446,183.6268768,20.80743217,52.74682617,259.3157959,375.5,33.85049438,318.2399902,77.7021637,119.9499969,51.46323395,82.1863327,143.9799957,43.16107559,35.0710907,82.44999695,27.16796875,283.1377258,37.97534943,136.1293793,230.5971069,29.73282814,75.18830872,47.52396774,117.4871445,72.32290649,416.9299927,69.37591553,138.0297852,160.7524261,66.48584747,97.18549347,59.24740219,88.64452362,162.3346252,275.5490112,108.9274673,83.90000153,38.45999908,49.33760834,138.9001617,131.4477844,91.30833435,59.18000031,27.79718781,197.2111511,44.30580521,59.73360062,54.02343369,69.68875122,170.9047852,40.41022873,40.5,84.6365509,64.71173859,149.1399994,52.38000107,42.15589523,58.80509949,436.3099976,33.05407333,286.5799866,45.47999954,228.3427734,28.01000023,35.02263641,57.98707581,432.2493286,40.33391953,105.0985184,112.8363724,45.35256958,151.8773041,158.6452179,33.03229141,43.70027924,2584.590088,31-03-2020
59.76424026,150.9266205,1907.699951,1105.619995,1102.099976,96.31199646,159.6000061,187.5599976,45.73477936,152.1575012,126.2005005,81.34064484,112.7626495,242.8147278,91.37999725,94.91999817,227.399231,106.6852112,234.4889069,175.6802979,19.37649345,50.56366348,246.7979584,364.0799866,31.92067909,301.2099915,75.39797974,116.7099991,50.68740082,78.69982147,134.0599976,41.08348846,34.66468048,80.93000031,26.14276123,274.7514038,37.02862549,133.8723297,217.4965515,28.92210007,72.11978912,47.89762878,115.5502243,69.6934967,384.6700134,65.64190674,128.3464355,152.3041992,64.76596832,94.22898865,53.73435211,82.6778717,155.285553,277.1435547,104.0281906,85.12999725,36.06000137,47.98148346,134.4191895,127.4392242,88.34682465,56.84999847,25.73418999,192.4250793,43.43278122,59.28708649,53.13176346,67.9312439,158.9216614,36.94676971,40.90999985,79.09902954,61.64054489,130.6999969,46.81000137,41.3748703,55.89112091,424.0299988,30.74028778,273.0700073,43.65999985,216.5483551,25.13999939,35.24834061,56.1674881,402.3533325,38.0788765,99.61289215,108.2758636,42.85828018,142.7404938,152.7112274,32.38383484,42.64045715,2470.5,01-04-2020
60.76150131,154.0521088,1918.829956,1120.839966,1117.030029,90.89399719,158.1900024,188.8999939,47.32777786,156.4108582,130.4525757,84.37789917,117.2182312,255.2016907,93.51999664,96.97000122,237.6148224,111.6325684,237.5716858,178.31604,20.16056824,52.97099304,245.0833435,370.0799866,33.84064865,303.9599915,78.22405243,117.8199997,52.91910172,79.60372925,134.3200073,42.86845398,37.31556702,83.59999847,26.80448532,287.0812683,38.81324768,139.524765,230.558197,29.94234276,75.11990356,48.9694519,121.1653442,71.31669617,346.2999878,72.88013458,136.0552063,153.8697968,66.84947968,99.21808624,55.75835037,84.68313599,158.5548401,281.6856689,103.4958725,84.41000366,37.56999969,49.53273773,139.6486359,130.4849396,90.9369278,58.90999985,26.36374474,203.1937408,43.41294098,58.85049438,53.9526329,71.00687408,162.1026611,37.63754272,40.08000183,81.49894714,63.98332214,123.2699966,45.88000107,41.95340347,56.35926819,435.6600037,32.95685577,259,44.49000168,223.5972137,24.53000069,37.35496521,52.87256241,419.045166,38.2406311,104.2173996,113.5170441,42.79889297,147.299057,148.5594025,33.78883362,43.55170822,2526.899902,02-04-2020
59.88827515,152.6332397,1906.589966,1097.880005,1092.699951,96.0019989,154.1799927,187.1100006,46.27561188,150.9053345,131.4519196,81.88387299,118.0382156,243.6538544,92.38999939,93.87999725,235.7746277,112.2961197,226.7523346,175.7491455,19.63131905,52.75657654,242.4370575,361.7600098,33.42712021,293.6099854,78.23389435,115,52.3923111,78.33229828,134.3099976,42.75141144,36.21641541,83.63999939,25.59287643,281.7499695,38.0915947,137.0518188,227.8349915,30.64376068,74.51400757,48.57612228,121.8794632,69.64604187,357.6499939,71.91313171,134.778717,149.8130646,64.10749054,97.23413086,54.57398987,84.80109406,157.4061584,278.9507141,103.6930313,81.98000336,34.59000015,48.58637238,136.4676361,125.2187805,87.96565247,57.47999954,25.40488625,199.818222,43.61135483,59.37638855,54.26535034,70.16632843,160.1664276,35.9681778,39.88999939,80.84977722,62.06381989,124.5199966,43.72000122,43.22618484,55.38475418,433.7999878,32.90824509,249.5700073,42.59000015,216.8164215,24.32999992,33.54611206,48.77158356,410.7336426,37.52700806,100.7498016,111.5041885,41.8486824,144.3517151,153.4081573,33.01263809,43.04655838,2488.649902,03-04-2020
65.11277008,163.9842377,1997.589966,1186.920044,1183.189941,103.2480011,165.5500031,196.4499969,49.13711166,168.38591,136.9286652,87.15445709,124.5486984,268.1180725,101.6699982,99.58000183,264.5315247,114.9600677,245.3774414,188.1705933,20.96424866,56.94747162,268.7214661,379.9599915,35.67200089,319.1300049,81.46369171,122.4100037,54.30793381,84.06367493,147.5500031,45.52152252,37.38022232,85.73000336,27.43824959,303.5044556,40.40283585,138.9654236,245.5163879,31.49092674,78.48157501,50.63126373,128.3065338,71.88625336,392.6499939,76.96839905,141.5500793,163.4995728,69.72904968,105.9674911,57.74294662,92.48794556,173.8114319,294.8673096,110.4159775,86.08999634,36.95000076,50.01079178,145.606842,131.6541138,93.51726532,60.86999893,27.72938919,205.8202209,43.95858002,60.19003296,56.55205536,72.28679657,173.7893982,39.45082474,41.56000137,87.31186676,66.72967529,148.7700043,50.41999817,44.47003174,58.06943512,459.5499878,35.98032761,269.9500122,47.52000046,238.3898315,25.43000031,34.9944191,56.22455978,441.6317444,39.70593643,108.7840195,117.1051712,45.67920685,155.4534149,159.8001709,35.44929123,44.25495148,2663.679932,06-04-2020
64.35862732,162.2180786,2011.599976,1186.51001,1182.560059,109.0899963,168.8300018,198,48.89127731,167.5411835,134.6948547,88.304039,120.5179214,258.7579346,100.2799988,101.2399979,257.7077942,110.0419998,245.0810089,189.1147156,21.69931984,56.91823196,270.1684875,372.2799988,36.37106705,308.9299927,80.67593384,121.9000015,54.57611847,83.59683228,145.0700073,45.36545563,38.09143829,83.98999786,28.03473473,296.0965576,39.6324234,139.2303772,246.3236237,30.61643028,76.77141571,49.91343689,127.6413116,71.56350708,378.5400085,77.47583771,137.9200745,161.5992279,71.4784317,103.3416519,56.26065826,92.85165405,172.3878937,293.4273682,110.2385406,86.51000214,37.02000046,49.27906799,143.5485382,132.8723907,90.80987549,60.65999985,27.86498833,203.0964661,42.7581749,58.08646011,55.60414886,71.16925812,177.7607117,39.57554626,41.99000168,89.46589661,67.63529205,141.5800018,50.31000137,43.00440979,58.51847458,451.75,35.91227722,262.3500061,47.56000137,238.0324097,25.60000038,34.25145721,56.41991806,435.3440552,40.68597412,108.8977127,118.554039,47.07482529,163.1067352,162.4585266,34.329216,46.32506943,2659.409912,07-04-2020
66.00585175,163.8453064,2043,1210.280029,1207,109.7679977,174.2799988,195.9799957,49.43210602,173.8516846,140.3577576,91.86971283,120.3697357,266.6696472,105.0599976,101.0699997,269.9317322,112.3156357,264.6349487,191.6029663,22.98324585,57.48351669,276.1052551,371.1199951,37.09967422,317.1799927,83.64971161,123.5400009,55.36152267,84.72920227,151.1199951,46.64321899,40.50216675,85.62000275,28.34770393,306.6493225,40.70515442,143.4893188,253.9388733,31.51825523,79.76174927,51.50410843,129.7249756,74.57261658,414.5100098,82.32048035,144.731308,169.0923462,72.0681076,107.1442642,57.49425888,97.58957672,174.2532501,295.6887817,113.3831406,86.84999847,38.84000015,50.01079178,147.3499756,136.8122101,96.55696106,62.11000061,29.32748604,213.2230682,43.50222778,59.17793655,56.92340088,71.31253052,184.6759491,42.46335983,41.16999817,92.80020905,70.45055389,146.8699951,57.04000092,43.56365967,59.61719131,463.9299927,38.27467346,274.0499878,48.79000092,244.157959,26.01000023,34.89097214,61.16716385,443.0562744,41.28862381,113.0190353,123.8827515,50.93503571,173.8547516,165.00737,35.85212708,47.44432068,2749.97998,08-04-2020
